id,exam_id,question_id,randomized_order,randomized_option_order,selected_answer_option_id,is_correct,response_time_seconds,selected_option_ids,max_score,earned_score
1060,89,3001,8,"[""12003"",""12004"",""12002"",""12001""]",12003,false,118,"[""12003""]",15,0
1061,89,3008,9,"[""12029"",""12030"",""12031"",""12032""]",12029,true,87,"[""12029""]",10,10
1062,89,2988,10,"[""11951"",""11950"",""11949"",""11952""]",11949,true,85,"[""11949""]",10,10
1063,89,2993,11,"[""11970"",""11972"",""11971"",""11969""]",11969,true,59,"[""11969""]",15,15
1064,89,2992,12,"[""11967"",""11965"",""11966"",""11968""]",11966,false,48,"[""11966""]",10,0
1065,90,2989,0,"[""11954"",""11955"",""11953"",""11956""]",11953,true,98,"[""11953""]",15,15
1066,90,2992,1,"[""11966"",""11968"",""11967"",""11965""]",11965,true,105,"[""11965""]",10,10
1067,90,3001,2,"[""12004"",""12003"",""12002"",""12001""]",12003,false,113,"[""12003""]",15,0
1068,90,2998,3,"[""11989"",""11991"",""11990"",""11992""]",11989,true,114,"[""11989"",""11990""]",5,5
1069,90,3013,4,"[""12051"",""12052"",""12049"",""12050""]",12049,true,73,"[""12049""]",15,15
1070,90,2993,5,"[""11971"",""11972"",""11970"",""11969""]",11971,false,92,"[""11971""]",15,0
1071,90,3002,6,"[""12005"",""12006"",""12007"",""12008""]",12005,true,84,"[""12005"",""12006""]",5,5
1072,90,2996,7,"[""11983"",""11982"",""11984"",""11981""]",11981,true,116,"[""11981""]",10,10
1073,90,2991,8,"[""11964"",""11961"",""11962"",""11963""]",11961,true,38,"[""11961""]",10,10
1074,90,2982,9,"[""11928"",""11925"",""11926"",""11927""]",11925,true,102,"[""11925"",""11926""]",5,5
1075,90,3007,10,"[""12026"",""12025"",""12027"",""12028""]",12025,true,45,"[""12025""]",10,10
1076,90,3008,11,"[""12032"",""12031"",""12029"",""12030""]",12029,true,51,"[""12029""]",10,10
1077,90,2988,12,"[""11951"",""11949"",""11950"",""11952""]",11949,true,38,"[""11949""]",10,10
1078,91,5257,0,"[""21027"",""21025"",""21028"",""21026""]",21025,true,29,"[""21025"",""21026"",""21028""]",5,5
1079,91,5246,1,"[""20981"",""20984"",""20982"",""20983""]",20981,true,22,"[""20981""]",10,10
1080,91,5273,2,"[""21092"",""21089"",""21091"",""21090""]",21089,true,42,"[""21089"",""21090"",""21092""]",5,5
1081,91,5270,3,"[""21080"",""21078"",""21077"",""21079""]",21080,false,116,"[""21080""]",10,0
1082,91,5252,4,"[""21007"",""21005"",""21008"",""21006""]",21005,true,79,"[""21005""]",15,15
1083,91,5248,5,"[""20992"",""20990"",""20991"",""20989""]",20991,false,111,"[""20991""]",15,0
1084,91,5267,6,"[""21066"",""21068"",""21067"",""21065""]",21065,true,21,"[""21065""]",10,10
1085,91,5258,7,"[""21032"",""21031"",""21029"",""21030""]",21029,true,81,"[""21029""]",10,10
1086,91,5263,8,"[""21051"",""21052"",""21050"",""21049""]",21049,true,51,"[""21049""]",10,10
1087,91,5276,9,"[""21103"",""21101"",""21102"",""21104""]",21101,true,37,"[""21101""]",15,15
1088,91,5261,10,"[""21043"",""21041"",""21044"",""21042""]",21041,true,112,"[""21041"",""21042"",""21044""]",5,5
1089,92,1899,0,"[""7593"",""7596"",""7595"",""7594""]",7596,false,91,"[""7596""]",5,0
1090,92,1891,1,"[""7564"",""7563"",""7562"",""7561""]",7561,true,75,"[""7561""]",10,10
1091,92,1914,2,"[""7655"",""7656"",""7653"",""7654""]",7653,true,39,"[""7653"",""7654"",""7655""]",5,5
1092,92,1892,3,"[""7568"",""7567"",""7566"",""7565""]",7567,false,95,"[""7567""]",15,0
1093,92,1897,4,"[""7586"",""7588"",""7585"",""7587""]",7585,true,45,"[""7585""]",10,10
1094,92,1887,5,"[""7548"",""7547"",""7545"",""7546""]",7545,true,73,"[""7545"",""7546"",""7547""]",5,5
1095,92,1900,6,"[""7599"",""7600"",""7597"",""7598""]",7597,true,102,"[""7597""]",10,10
1096,92,1896,7,"[""7581"",""7582"",""7583"",""7584""]",7581,true,83,"[""7581"",""7582"",""7583""]",5,5
1097,92,1916,8,"[""7664"",""7663"",""7662"",""7661""]",7662,false,107,"[""7662""]",15,0
1098,92,1889,9,"[""7554"",""7553"",""7555"",""7556""]",7553,true,106,"[""7553""]",15,15
1099,92,1901,10,"[""7601"",""7603"",""7602"",""7604""]",7601,true,119,"[""7601""]",15,15
1100,93,3532,0,"[""14127"",""14126"",""14128"",""14125""]",14125,true,113,"[""14125""]",10,10
1101,93,3550,1,"[""14198"",""14200"",""14197"",""14199""]",14197,true,87,"[""14197"",""14198""]",5,5
1102,93,3523,2,"[""14092"",""14090"",""14089"",""14091""]",14089,true,52,"[""14089""]",10,10
1103,93,3553,3,"[""14210"",""14209"",""14211"",""14212""]",14209,true,102,"[""14209""]",15,15
1104,93,3544,4,"[""14173"",""14176"",""14175"",""14174""]",14176,false,56,"[""14176""]",10,0
1105,93,3526,5,"[""14104"",""14102"",""14101"",""14103""]",14101,true,90,"[""14101"",""14102""]",5,5
1106,93,3534,6,"[""14134"",""14133"",""14135"",""14136""]",14136,false,63,"[""14136""]",5,0
1107,93,3525,7,"[""14099"",""14098"",""14097"",""14100""]",14097,true,33,"[""14097""]",15,15
1108,93,3538,8,"[""14151"",""14149"",""14150"",""14152""]",14149,true,82,"[""14149"",""14150""]",5,5
1109,93,3543,9,"[""14170"",""14171"",""14172"",""14169""]",14170,false,69,"[""14170""]",10,0
1110,93,3541,10,"[""14163"",""14164"",""14162"",""14161""]",14163,false,100,"[""14163""]",15,0
1111,93,3536,11,"[""14144"",""14141"",""14143"",""14142""]",14141,true,50,"[""14141""]",10,10
1112,93,3540,12,"[""14158"",""14160"",""14159"",""14157""]",14158,false,105,"[""14158""]",10,0
1113,94,3548,0,"[""14191"",""14190"",""14189"",""14192""]",14190,false,114,"[""14190""]",10,0
1114,94,3545,1,"[""14178"",""14177"",""14180"",""14179""]",14180,false,113,"[""14180""]",15,0
1115,94,3543,2,"[""14171"",""14170"",""14172"",""14169""]",14172,false,92,"[""14172""]",10,0
1116,94,3538,3,"[""14149"",""14152"",""14151"",""14150""]",14149,true,108,"[""14149"",""14150""]",5,5
1117,94,3526,4,"[""14102"",""14103"",""14101"",""14104""]",14103,false,22,"[""14103""]",5,0
1118,94,3552,5,"[""14207"",""14205"",""14208"",""14206""]",14205,true,55,"[""14205""]",10,10
1119,94,3524,6,"[""14096"",""14094"",""14095"",""14093""]",14093,true,39,"[""14093""]",10,10
1120,94,3529,7,"[""14114"",""14115"",""14113"",""14116""]",14114,false,102,"[""14114""]",15,0
1121,94,3530,8,"[""14120"",""14118"",""14117"",""14119""]",14117,true,37,"[""14117"",""14118""]",5,5
1122,94,3536,9,"[""14141"",""14142"",""14144"",""14143""]",14141,true,37,"[""14141""]",10,10
1123,95,3523,0,"[""14089"",""14090"",""14091"",""14092""]",14089,true,57,"[""14089""]",10,10
1124,95,3524,1,"[""14095"",""14096"",""14093"",""14094""]",14094,false,75,"[""14094""]",10,0
1125,95,3546,2,"[""14182"",""14181"",""14183"",""14184""]",14181,true,26,"[""14181"",""14182""]",5,5
1126,95,3536,3,"[""14142"",""14143"",""14144"",""14141""]",14142,false,47,"[""14142""]",10,0
1127,95,3535,4,"[""14139"",""14140"",""14138"",""14137""]",14137,true,91,"[""14137""]",10,10
1128,95,3532,5,"[""14128"",""14127"",""14126"",""14125""]",14128,false,103,"[""14128""]",10,0
1129,95,3534,6,"[""14134"",""14136"",""14133"",""14135""]",14133,true,27,"[""14133"",""14134""]",5,5
1130,95,3551,7,"[""14203"",""14201"",""14204"",""14202""]",14201,true,21,"[""14201""]",10,10
1131,95,3548,8,"[""14189"",""14191"",""14192"",""14190""]",14191,false,115,"[""14191""]",10,0
1132,95,3526,9,"[""14104"",""14102"",""14101"",""14103""]",14101,true,20,"[""14101"",""14102""]",5,5
1133,96,3549,0,"[""14194"",""14195"",""14196"",""14193""]",14193,true,118,"[""14193""]",15,15
1134,96,3535,1,"[""14137"",""14138"",""14140"",""14139""]",14140,false,91,"[""14140""]",10,0
1135,96,3527,2,"[""14108"",""14107"",""14106"",""14105""]",14105,true,69,"[""14105""]",10,10
1136,96,3543,3,"[""14171"",""14170"",""14169"",""14172""]",14171,false,20,"[""14171""]",10,0
1137,96,3553,4,"[""14210"",""14211"",""14209"",""14212""]",14209,true,120,"[""14209""]",15,15
1138,96,3545,5,"[""14177"",""14179"",""14178"",""14180""]",14180,false,100,"[""14180""]",15,0
1139,96,3529,6,"[""14115"",""14113"",""14116"",""14114""]",14113,true,28,"[""14113""]",15,15
1140,96,3552,7,"[""14205"",""14207"",""14206"",""14208""]",14206,false,103,"[""14206""]",10,0
1141,96,3532,8,"[""14127"",""14126"",""14128"",""14125""]",14128,false,104,"[""14128""]",10,0
1142,96,3522,9,"[""14086"",""14085"",""14088"",""14087""]",14085,true,98,"[""14085"",""14086""]",5,5
1143,96,3551,10,"[""14201"",""14204"",""14203"",""14202""]",14202,false,31,"[""14202""]",10,0
1144,96,3536,11,"[""14144"",""14143"",""14142"",""14141""]",14142,false,102,"[""14142""]",10,0
1145,97,3328,0,"[""13309"",""13310"",""13312"",""13311""]",13309,true,111,"[""13309""]",10,10
1146,97,3447,1,"[""13785"",""13786"",""13787"",""13788""]",13788,false,75,"[""13788""]",10,0
1147,97,3434,2,"[""13733"",""13736"",""13734"",""13735""]",13735,false,107,"[""13735""]",5,0
1148,97,3430,3,"[""13718"",""13720"",""13717"",""13719""]",13717,true,57,"[""13717"",""13718""]",5,5
1149,97,7107,4,"[""28425"",""28426"",""28427"",""28428""]",28427,false,94,"[""28427""]",15,0
1150,97,7099,5,"[""28395"",""28393"",""28396"",""28394""]",28394,false,69,"[""28394""]",10,0
1151,97,3323,6,"[""13292"",""13291"",""13290"",""13289""]",13289,true,58,"[""13289"",""13290""]",5,5
1152,97,3302,7,"[""13206"",""13207"",""13208"",""13205""]",13207,false,41,"[""13207""]",15,0
1153,97,7092,8,"[""28366"",""28367"",""28365"",""28368""]",28366,false,92,"[""28366""]",10,0
1154,97,7085,9,"[""28339"",""28337"",""28340"",""28338""]",28337,true,34,"[""28337"",""28338"",""28340""]",5,5
1155,97,7084,10,"[""28335"",""28333"",""28336"",""28334""]",28336,false,74,"[""28336""]",5,0
1156,97,3324,11,"[""13293"",""13295"",""13294"",""13296""]",13295,false,39,"[""13295""]",10,0
1157,97,3304,12,"[""13214"",""13213"",""13216"",""13215""]",13216,false,76,"[""13216""]",10,0
1158,97,3318,13,"[""13269"",""13271"",""13270"",""13272""]",13271,false,39,"[""13271""]",15,0
1159,98,3256,0,"[""13022"",""13021"",""13023"",""13024""]",13021,true,109,"[""13021""]",15,15
1160,98,3254,1,"[""13014"",""13015"",""13016"",""13013""]",13013,true,62,"[""13013""]",10,10
1161,98,3249,2,"[""12993"",""12996"",""12994"",""12995""]",12993,true,76,"[""12993"",""12994""]",5,5
1162,98,3261,3,"[""13041"",""13042"",""13044"",""13043""]",13041,true,64,"[""13041"",""13042""]",5,5
1163,98,3264,4,"[""13054"",""13055"",""13053"",""13056""]",13054,false,45,"[""13054""]",15,0
1164,98,3248,5,"[""12991"",""12989"",""12992"",""12990""]",12992,false,31,"[""12992""]",15,0
1165,98,3242,6,"[""12968"",""12967"",""12965"",""12966""]",12966,false,63,"[""12966""]",10,0
1166,98,3262,7,"[""13047"",""13046"",""13048"",""13045""]",13047,false,81,"[""13047""]",10,0
1167,98,3240,8,"[""12958"",""12960"",""12957"",""12959""]",12959,false,26,"[""12959""]",15,0
1168,98,3246,9,"[""12984"",""12983"",""12981"",""12982""]",12981,true,117,"[""12981""]",10,10
1169,98,3253,10,"[""13010"",""13011"",""13009"",""13012""]",13009,true,87,"[""13009"",""13010""]",5,5
1170,98,3255,11,"[""13017"",""13019"",""13018"",""13020""]",13020,false,62,"[""13020""]",10,0
1171,99,896,0,"[""3581"",""3584"",""3583"",""3582""]",3581,true,116,"[""3581""]",10,10
1172,99,892,1,"[""3565"",""3568"",""3567"",""3566""]",3565,true,119,"[""3565""]",10,10
1173,99,905,2,"[""3619"",""3620"",""3618"",""3617""]",3617,true,102,"[""3617""]",15,15
1174,99,901,3,"[""3602"",""3601"",""3603"",""3604""]",3601,true,97,"[""3601""]",10,10
1175,99,899,4,"[""3593"",""3594"",""3595"",""3596""]",3595,false,92,"[""3595""]",10,0
1176,99,885,5,"[""3537"",""3538"",""3540"",""3539""]",3540,false,54,"[""3540""]",5,0
1177,99,880,6,"[""3517"",""3518"",""3519"",""3520""]",3517,true,45,"[""3517"",""3518"",""3519""]",5,5
1178,99,900,7,"[""3597"",""3599"",""3600"",""3598""]",3597,true,105,"[""3597""]",10,10
1179,99,902,8,"[""3608"",""3606"",""3605"",""3607""]",3607,false,70,"[""3607""]",15,0
1180,99,893,9,"[""3570"",""3569"",""3571"",""3572""]",3569,true,49,"[""3569""]",10,10
1181,99,894,10,"[""3574"",""3575"",""3576"",""3573""]",3573,true,33,"[""3573""]",10,10
1182,99,898,11,"[""3592"",""3590"",""3591"",""3589""]",3589,true,45,"[""3589""]",10,10
1183,99,886,12,"[""3544"",""3541"",""3543"",""3542""]",3541,true,84,"[""3541"",""3542"",""3543""]",5,5
1184,99,888,13,"[""3551"",""3550"",""3549"",""3552""]",3549,true,29,"[""3549""]",10,10
1185,100,889,0,"[""3553"",""3555"",""3554"",""3556""]",3553,true,28,"[""3553""]",10,10
1186,100,896,1,"[""3581"",""3584"",""3582"",""3583""]",3584,false,53,"[""3584""]",10,0
1187,100,901,2,"[""3604"",""3602"",""3603"",""3601""]",3602,false,90,"[""3602""]",10,0
1188,100,897,3,"[""3588"",""3585"",""3587"",""3586""]",3585,true,69,"[""3585""]",10,10
1189,100,894,4,"[""3575"",""3574"",""3576"",""3573""]",3574,false,26,"[""3574""]",10,0
1190,100,887,5,"[""3548"",""3545"",""3547"",""3546""]",3547,false,71,"[""3547""]",10,0
1191,100,893,6,"[""3571"",""3569"",""3570"",""3572""]",3569,true,68,"[""3569""]",10,10
1192,100,881,7,"[""3523"",""3521"",""3524"",""3522""]",3521,true,108,"[""3521"",""3522"",""3523""]",5,5
1193,100,899,8,"[""3595"",""3596"",""3594"",""3593""]",3593,true,26,"[""3593""]",10,10
1194,100,888,9,"[""3552"",""3551"",""3550"",""3549""]",3552,false,60,"[""3552""]",10,0
1195,100,880,10,"[""3520"",""3518"",""3519"",""3517""]",3517,true,20,"[""3517"",""3518"",""3519""]",5,5
1196,101,891,0,"[""3563"",""3564"",""3562"",""3561""]",3561,true,17,"[""3561""]",10,10
1197,101,907,1,"[""3625"",""3627"",""3628"",""3626""]",3628,false,48,"[""3628""]",15,0
1198,101,894,2,"[""3575"",""3576"",""3573"",""3574""]",3575,false,95,"[""3575""]",10,0
1199,101,909,3,"[""3635"",""3634"",""3636"",""3633""]",3634,false,46,"[""3634""]",15,0
1200,101,885,4,"[""3540"",""3538"",""3539"",""3537""]",3540,false,93,"[""3540""]",5,0
1201,101,883,5,"[""3529"",""3531"",""3532"",""3530""]",3532,false,117,"[""3532""]",5,0
1202,101,902,6,"[""3605"",""3608"",""3607"",""3606""]",3608,false,21,"[""3608""]",15,0
1203,101,886,7,"[""3543"",""3541"",""3542"",""3544""]",3544,false,120,"[""3544""]",5,0
1204,101,887,8,"[""3547"",""3546"",""3548"",""3545""]",3547,false,64,"[""3547""]",10,0
1205,101,901,9,"[""3603"",""3602"",""3604"",""3601""]",3601,true,98,"[""3601""]",10,10
1206,102,894,0,"[""3573"",""3576"",""3574"",""3575""]",3575,false,71,"[""3575""]",10,0
1207,102,891,1,"[""3562"",""3563"",""3561"",""3564""]",3561,true,97,"[""3561""]",10,10
1208,102,903,2,"[""3612"",""3609"",""3610"",""3611""]",3609,true,45,"[""3609""]",15,15
1209,102,885,3,"[""3537"",""3538"",""3540"",""3539""]",3537,true,114,"[""3537"",""3538"",""3539""]",5,5
1210,102,900,4,"[""3600"",""3599"",""3597"",""3598""]",3597,true,47,"[""3597""]",10,10
1211,102,881,5,"[""3523"",""3521"",""3524"",""3522""]",3521,true,17,"[""3521"",""3522"",""3523""]",5,5
1212,102,892,6,"[""3567"",""3565"",""3568"",""3566""]",3565,true,36,"[""3565""]",10,10
1213,102,902,7,"[""3607"",""3606"",""3608"",""3605""]",3605,true,27,"[""3605""]",15,15
1214,102,901,8,"[""3604"",""3601"",""3602"",""3603""]",3601,true,101,"[""3601""]",10,10
1215,102,888,9,"[""3551"",""3550"",""3549"",""3552""]",3549,true,51,"[""3549""]",10,10
1216,102,904,10,"[""3614"",""3615"",""3616"",""3613""]",3613,true,84,"[""3613""]",15,15
1217,102,906,11,"[""3622"",""3623"",""3624"",""3621""]",3623,false,56,"[""3623""]",15,0
1218,102,907,12,"[""3626"",""3628"",""3627"",""3625""]",3625,true,116,"[""3625""]",15,15
1219,103,905,0,"[""3617"",""3618"",""3619"",""3620""]",3620,false,50,"[""3620""]",15,0
1220,103,904,1,"[""3615"",""3616"",""3614"",""3613""]",3613,true,44,"[""3613""]",15,15
1221,103,900,2,"[""3597"",""3599"",""3598"",""3600""]",3597,true,82,"[""3597""]",10,10
1222,103,880,3,"[""3517"",""3520"",""3519"",""3518""]",3517,true,120,"[""3517"",""3518"",""3519""]",5,5
1223,103,882,4,"[""3528"",""3525"",""3526"",""3527""]",3525,true,120,"[""3525"",""3526"",""3527""]",5,5
1224,103,909,5,"[""3635"",""3633"",""3636"",""3634""]",3633,true,28,"[""3633""]",15,15
1225,103,888,6,"[""3552"",""3549"",""3550"",""3551""]",3549,true,33,"[""3549""]",10,10
1226,103,901,7,"[""3601"",""3602"",""3603"",""3604""]",3601,true,119,"[""3601""]",10,10
1227,103,896,8,"[""3583"",""3581"",""3584"",""3582""]",3582,false,43,"[""3582""]",10,0
1228,103,887,9,"[""3548"",""3545"",""3546"",""3547""]",3548,false,84,"[""3548""]",10,0
1229,104,5785,0,"[""23138"",""23140"",""23139"",""23137""]",23139,false,109,"[""23139""]",5,0
1230,104,5801,1,"[""23202"",""23203"",""23201"",""23204""]",23201,true,27,"[""23201"",""23202"",""23204""]",5,5
1231,104,5797,2,"[""23188"",""23185"",""23187"",""23186""]",23187,false,83,"[""23187""]",5,0
1232,104,5800,3,"[""23197"",""23198"",""23200"",""23199""]",23197,true,76,"[""23197""]",15,15
1233,104,5804,4,"[""23216"",""23214"",""23213"",""23215""]",23213,true,60,"[""23213""]",15,15
1234,104,5793,5,"[""23170"",""23171"",""23172"",""23169""]",23169,true,92,"[""23169"",""23170"",""23172""]",5,5
1235,104,5788,6,"[""23150"",""23151"",""23149"",""23152""]",23151,false,88,"[""23151""]",15,0
1236,104,5777,7,"[""23108"",""23105"",""23106"",""23107""]",23105,true,63,"[""23105"",""23106"",""23108""]",5,5
1237,104,5796,8,"[""23182"",""23184"",""23183"",""23181""]",23181,true,71,"[""23181""]",15,15
1238,104,5784,9,"[""23135"",""23134"",""23133"",""23136""]",23135,false,76,"[""23135""]",15,0
1239,104,5794,10,"[""23174"",""23173"",""23175"",""23176""]",23173,true,42,"[""23173""]",10,10
1240,104,5782,11,"[""23128"",""23126"",""23127"",""23125""]",23125,true,92,"[""23125""]",10,10
1241,104,5792,12,"[""23165"",""23167"",""23168"",""23166""]",23165,true,32,"[""23165""]",15,15
1242,105,5561,0,"[""22242"",""22243"",""22241"",""22244""]",22244,false,33,"[""22244""]",10,0
1243,105,5565,1,"[""22259"",""22260"",""22257"",""22258""]",22260,false,44,"[""22260""]",10,0
1244,105,5564,2,"[""22256"",""22255"",""22254"",""22253""]",22253,true,63,"[""22253""]",10,10
1245,105,5567,3,"[""22265"",""22266"",""22267"",""22268""]",22265,true,86,"[""22265"",""22266"",""22268""]",5,5
1246,105,5572,4,"[""22288"",""22286"",""22285"",""22287""]",22285,true,51,"[""22285""]",10,10
1247,105,5555,5,"[""22217"",""22218"",""22219"",""22220""]",22219,false,23,"[""22219""]",5,0
1248,105,5586,6,"[""22341"",""22343"",""22344"",""22342""]",22343,false,114,"[""22343""]",15,0
1249,105,5562,7,"[""22247"",""22246"",""22245"",""22248""]",22246,false,113,"[""22246""]",15,0
1250,105,5568,8,"[""22269"",""22271"",""22270"",""22272""]",22269,true,117,"[""22269""]",10,10
1251,105,5558,9,"[""22229"",""22232"",""22230"",""22231""]",22232,false,29,"[""22232""]",15,0
1252,105,5578,10,"[""22312"",""22309"",""22311"",""22310""]",22312,false,74,"[""22312""]",15,0
1253,106,5531,0,"[""22124"",""22121"",""22122"",""22123""]",22121,true,47,"[""22121"",""22122"",""22124""]",5,5
1254,106,5538,1,"[""22150"",""22151"",""22152"",""22149""]",22152,false,48,"[""22152""]",15,0
1255,106,5533,2,"[""22129"",""22132"",""22130"",""22131""]",22130,false,117,"[""22130""]",10,0
1256,106,5527,3,"[""22105"",""22107"",""22108"",""22106""]",22105,true,83,"[""22105"",""22106"",""22108""]",5,5
1257,106,5536,4,"[""22144"",""22141"",""22143"",""22142""]",22141,true,47,"[""22141""]",10,10
1258,106,5523,5,"[""22091"",""22089"",""22092"",""22090""]",22089,true,83,"[""22089"",""22090"",""22092""]",5,5
1259,106,5552,6,"[""22208"",""22205"",""22207"",""22206""]",22205,true,58,"[""22205""]",10,10
1260,106,5547,7,"[""22187"",""22185"",""22186"",""22188""]",22187,false,65,"[""22187""]",5,0
1261,106,5545,8,"[""22179"",""22177"",""22180"",""22178""]",22179,false,67,"[""22179""]",10,0
1262,106,5548,9,"[""22192"",""22191"",""22189"",""22190""]",22191,false,41,"[""22191""]",10,0
1263,106,5534,10,"[""22134"",""22133"",""22136"",""22135""]",22134,false,36,"[""22134""]",15,0
1264,106,5530,11,"[""22120"",""22118"",""22117"",""22119""]",22117,true,57,"[""22117""]",15,15
1265,107,5548,0,"[""22191"",""22189"",""22190"",""22192""]",22189,true,112,"[""22189""]",10,10
1266,107,5547,1,"[""22187"",""22188"",""22186"",""22185""]",22185,true,79,"[""22185"",""22186"",""22188""]",5,5
1267,107,5541,2,"[""22164"",""22162"",""22161"",""22163""]",22161,true,15,"[""22161""]",10,10
1268,107,5546,3,"[""22184"",""22181"",""22183"",""22182""]",22183,false,26,"[""22183""]",15,0
1269,107,5536,4,"[""22142"",""22144"",""22143"",""22141""]",22143,false,63,"[""22143""]",10,0
1270,107,5524,5,"[""22093"",""22095"",""22096"",""22094""]",22093,true,55,"[""22093""]",10,10
1271,107,5525,6,"[""22097"",""22099"",""22098"",""22100""]",22097,true,104,"[""22097""]",10,10
1272,107,5527,7,"[""22107"",""22108"",""22106"",""22105""]",22105,true,97,"[""22105"",""22106"",""22108""]",5,5
1273,107,5532,8,"[""22127"",""22128"",""22125"",""22126""]",22125,true,99,"[""22125""]",10,10
1274,107,5549,9,"[""22195"",""22196"",""22193"",""22194""]",22196,false,37,"[""22196""]",10,0
1275,107,5539,10,"[""22153"",""22156"",""22155"",""22154""]",22153,true,68,"[""22153"",""22154"",""22156""]",5,5
1276,107,5531,11,"[""22124"",""22122"",""22121"",""22123""]",22121,true,45,"[""22121"",""22122"",""22124""]",5,5
1277,107,5544,12,"[""22175"",""22174"",""22173"",""22176""]",22173,true,57,"[""22173""]",10,10
1278,108,5536,0,"[""22142"",""22144"",""22143"",""22141""]",22143,false,25,"[""22143""]",10,0
1279,108,5546,1,"[""22184"",""22183"",""22181"",""22182""]",22182,false,114,"[""22182""]",15,0
1280,108,5526,2,"[""22101"",""22103"",""22104"",""22102""]",22101,true,23,"[""22101""]",15,15
1281,108,5537,3,"[""22145"",""22147"",""22148"",""22146""]",22145,true,74,"[""22145""]",10,10
1282,108,5528,4,"[""22109"",""22112"",""22110"",""22111""]",22110,false,70,"[""22110""]",10,0
1283,108,5541,5,"[""22164"",""22162"",""22163"",""22161""]",22161,true,73,"[""22161""]",10,10
1284,108,5550,6,"[""22199"",""22197"",""22200"",""22198""]",22200,false,74,"[""22200""]",15,0
1285,108,5535,7,"[""22139"",""22138"",""22137"",""22140""]",22137,true,49,"[""22137"",""22138"",""22140""]",5,5
1286,108,5525,8,"[""22100"",""22098"",""22097"",""22099""]",22097,true,76,"[""22097""]",10,10
1287,108,5548,9,"[""22191"",""22190"",""22189"",""22192""]",22189,true,33,"[""22189""]",10,10
1288,108,5544,10,"[""22176"",""22173"",""22174"",""22175""]",22173,true,113,"[""22173""]",10,10
1289,108,5542,11,"[""22167"",""22166"",""22168"",""22165""]",22168,false,78,"[""22168""]",15,0
1290,108,5553,12,"[""22211"",""22210"",""22212"",""22209""]",22209,true,42,"[""22209""]",10,10
1291,109,5550,0,"[""22198"",""22197"",""22200"",""22199""]",22197,true,56,"[""22197""]",15,15
1292,109,5548,1,"[""22191"",""22189"",""22192"",""22190""]",22190,false,18,"[""22190""]",10,0
1293,109,5551,2,"[""22204"",""22202"",""22201"",""22203""]",22201,true,86,"[""22201"",""22202"",""22204""]",5,5
1294,109,5523,3,"[""22091"",""22090"",""22089"",""22092""]",22089,true,107,"[""22089"",""22090"",""22092""]",5,5
1295,109,5545,4,"[""22180"",""22178"",""22179"",""22177""]",22180,false,112,"[""22180""]",10,0
1296,109,5530,5,"[""22118"",""22119"",""22120"",""22117""]",22117,true,77,"[""22117""]",15,15
1297,109,5538,6,"[""22150"",""22149"",""22152"",""22151""]",22151,false,38,"[""22151""]",15,0
1298,109,5526,7,"[""22104"",""22101"",""22103"",""22102""]",22102,false,69,"[""22102""]",15,0
1299,109,5532,8,"[""22128"",""22126"",""22125"",""22127""]",22125,true,22,"[""22125""]",10,10
1300,109,5539,9,"[""22155"",""22154"",""22153"",""22156""]",22153,true,59,"[""22153"",""22154"",""22156""]",5,5
1301,109,5525,10,"[""22097"",""22099"",""22100"",""22098""]",22097,true,94,"[""22097""]",10,10
1302,109,5528,11,"[""22109"",""22110"",""22111"",""22112""]",22110,false,18,"[""22110""]",10,0
1303,109,5552,12,"[""22208"",""22206"",""22205"",""22207""]",22205,true,24,"[""22205""]",10,10
1304,109,5542,13,"[""22165"",""22166"",""22168"",""22167""]",22165,true,111,"[""22165""]",15,15
1305,110,5534,0,"[""22135"",""22136"",""22133"",""22134""]",22135,false,26,"[""22135""]",15,0
1306,110,5537,1,"[""22148"",""22145"",""22147"",""22146""]",22145,true,39,"[""22145""]",10,10
1307,110,5543,2,"[""22170"",""22171"",""22172"",""22169""]",22169,true,96,"[""22169"",""22170"",""22172""]",5,5
1308,110,5526,3,"[""22103"",""22102"",""22104"",""22101""]",22101,true,68,"[""22101""]",15,15
1309,110,5551,4,"[""22203"",""22201"",""22202"",""22204""]",22201,true,57,"[""22201"",""22202"",""22204""]",5,5
1310,110,5545,5,"[""22179"",""22180"",""22177"",""22178""]",22177,true,103,"[""22177""]",10,10
1311,110,5536,6,"[""22142"",""22143"",""22144"",""22141""]",22144,false,94,"[""22144""]",10,0
1312,110,5535,7,"[""22138"",""22140"",""22137"",""22139""]",22137,true,26,"[""22137"",""22138"",""22140""]",5,5
1313,110,5530,8,"[""22120"",""22118"",""22117"",""22119""]",22117,true,71,"[""22117""]",15,15
1314,110,5540,9,"[""22160"",""22157"",""22158"",""22159""]",22157,true,86,"[""22157""]",10,10
1315,110,5552,10,"[""22208"",""22205"",""22206"",""22207""]",22205,true,103,"[""22205""]",10,10
1316,110,5528,11,"[""22109"",""22110"",""22111"",""22112""]",22110,false,27,"[""22110""]",10,0
1317,110,5525,12,"[""22098"",""22100"",""22099"",""22097""]",22099,false,30,"[""22099""]",10,0
1318,110,5549,13,"[""22193"",""22195"",""22196"",""22194""]",22193,true,57,"[""22193""]",10,10
1319,111,7727,0,"[""30908"",""30907"",""30905"",""30906""]",30905,true,30,"[""30905""]",10,10
1320,111,7717,1,"[""30867"",""30868"",""30866"",""30865""]",30868,false,91,"[""30868""]",10,0
